radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
199.384088,0.288,-3.399478,0.272,15.821,0.06,4,16.45,0.093,4,NA,NA,0,16.141,0.061,4,15.771,0.118,4,15.619,0.144,4,NA,NA,0,NA,NA,0
199.389932,0.519,-2.802754,0.335,15.109,0.045,4,15.758,0.102,4,NA,NA,0,15.419,0.059,4,14.952,0.039,4,14.801,0.136,4,NA,NA,0,NA,NA,0
199.390386,0.388,-2.575734,0.35,16.469,0.091,4,16.805,0.131,4,NA,NA,0,16.54,0.025,4,16.232,0.055,4,15.909,0.213,3,NA,NA,0,NA,NA,0
199.390802,0.933,-2.741675,0.432,NA,NA,0,NA,NA,0,NA,NA,0,17.672,0.189,1,16.972,0.174,1,16.272,0.23,1,NA,NA,0,NA,NA,0
199.391173,0.4,-3.370565,0.505,NA,NA,0,NA,NA,0,NA,NA,0,18.514,0.259,1,17.282,0.253,1,NA,NA,0,NA,NA,0,NA,NA,0
199.393594,0.209,-2.891954,0.168,13.34,0.045,4,14.145,0.059,4,NA,NA,0,13.707,0.054,4,13.124,0.052,4,12.87,0.052,4,12.71,0.174,3,NA,NA,0
199.39418,0.636,-3.589979,0.086,NA,NA,0,NA,NA,0,NA,NA,0,17.688,0.125,1,17.529,0.291,1,NA,NA,0,NA,NA,0,NA,NA,0
199.394369,0.646,-2.91031,0.712,17.445,0.258,1,17.604,0.179,1,NA,NA,0,17.75,0.143,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
199.395709,0.825,-2.766039,0.799,17.055,0.21,1,18.251,0.333,1,NA,NA,0,18.329,0.015,2,17.438,0.01,2,NA,NA,0,NA,NA,0,NA,NA,0
199.398229,0.638,-3.127205,0.504,NA,NA,0,NA,NA,0,NA,NA,0,17.936,0.135,3,16.593,0.078,3,15.595,0.09,3,NA,NA,0,NA,NA,0
199.398597,0.455,-3.112548,0.283,14.432,0.027,4,15.202,0.079,4,NA,NA,0,14.788,0.074,4,14.275,0.048,4,14.047,0.057,4,13.482,0.033,2,NA,NA,0
199.399937,0.281,-3.148319,0.49,NA,NA,0,NA,NA,0,NA,NA,0,17.925,0.155,1,17.286,0.059,2,NA,NA,0,NA,NA,0,NA,NA,0
199.399941,0.434,-2.879184,0.373,15.933,0.037,4,16.693,0.127,4,NA,NA,0,16.282,0.056,4,15.854,0.059,4,15.58,0.087,4,NA,NA,0,NA,NA,0
199.400185,0.329,-3.386305,0.89,NA,NA,0,NA,NA,0,NA,NA,0,18.081,0.179,1,17.342,0.218,1,NA,NA,0,NA,NA,0,NA,NA,0
199.40119,0.61,-2.537997,0.287,17.304,0.199,1,18.354,0.283,1,NA,NA,0,17.912,0.132,1,17.095,0.18,1,NA,NA,0,NA,NA,0,NA,NA,0
199.40133,0.319,-3.198289,0.127,15.184,0.061,4,15.839,0.083,4,NA,NA,0,15.471,0.077,4,15.004,0.082,4,14.86,0.087,4,NA,NA,0,NA,NA,0
199.402072,0.534,-3.140575,0.435,16.933,0.147,1,17.663,0.185,1,NA,NA,0,17.403,0.076,4,16.436,0.07,4,15.818,0.074,2,NA,NA,0,NA,NA,0
199.403701,0.261,-3.533002,0.165,13.255,0.035,4,13.908,0.066,4,NA,NA,0,13.579,0.082,4,13.16,0.056,4,13.003,0.075,4,12.905,0.066,3,NA,NA,0
199.404102,0.031,-3.495526,0.05,NA,NA,0,NA,NA,0,NA,NA,0,18.127,0.178,1,17.609,0.27,1,NA,NA,0,NA,NA,0,NA,NA,0
199.40431,0.209,-2.425016,0.237,NA,NA,0,NA,NA,0,NA,NA,0,17.849,0.123,1,17.362,0.217,1,NA,NA,0,NA,NA,0,NA,NA,0
199.405198,0.255,-2.814028,0.19,15.637,0.063,4,16.708,0.1,4,NA,NA,0,16.117,0.075,4,15.375,0.078,4,14.962,0.115,4,NA,NA,0,NA,NA,0
199.405322,0.24,-3.321939,0.219,14.595,0.049,4,15.353,0.061,4,NA,NA,0,14.917,0.083,4,14.401,0.043,4,14.23,0.041,4,NA,NA,0,NA,NA,0
199.406294,0.291,-3.164455,0.282,16.023,0.064,4,16.83,0.132,4,NA,NA,0,16.395,0.094,4,15.783,0.079,4,15.564,0.086,4,NA,NA,0,NA,NA,0
199.408982,0.396,-3.535029,0.256,16.733,0.122,1,17.668,0.17,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
199.410794,0.424,-3.228422,0.428,16.165,0.05,4,17.299,0.199,4,NA,NA,0,16.728,0.134,4,15.863,0.08,4,15.569,0.164,4,NA,NA,0,NA,NA,0
199.411889,0.613,-3.067448,0.516,16.782,0.227,3,17.366,0.193,3,NA,NA,0,17.201,0.106,4,16.538,0.122,4,16.412,0.266,1,NA,NA,0,NA,NA,0
199.412173,0.395,-3.103223,0.189,NA,NA,0,NA,NA,0,NA,NA,0,17.494,0.235,3,16.285,0.137,4,15.388,0.106,4,NA,NA,0,NA,NA,0
199.413752,0.334,-3.630356,0.34,15.942,0.112,4,16.524,0.097,4,NA,NA,0,16.246,0.085,4,15.845,0.068,4,15.746,0.118,3,NA,NA,0,NA,NA,0
199.413906,0.923,-3.698459,0.46,17.197,0.08,2,18.101,0.266,2,NA,NA,0,17.845,0.043,2,16.983,0.073,2,NA,NA,0,NA,NA,0,NA,NA,0
199.415638,0.203,-2.663759,0.18,15.303,0.022,4,16.088,0.078,4,NA,NA,0,15.703,0.014,4,15.084,0.037,4,14.871,0.046,4,NA,NA,0,NA,NA,0
199.417013,0.454,-2.50482,0.437,15.38,0.037,4,16.133,0.033,4,NA,NA,0,15.673,0.019,4,15.213,0.028,4,14.953,0.127,4,NA,NA,0,NA,NA,0
199.417105,0.268,-2.576653,0.146,15.617,0.011,4,16.308,0.071,4,NA,NA,0,15.954,0.033,4,15.415,0.019,4,15.142,0.128,4,NA,NA,0,NA,NA,0
199.417871,0.99,-3.019896,0.536,17.25,0.2,1,17.467,0.158,1,NA,NA,0,17.428,0.103,1,17.664,0.305,1,NA,NA,0,NA,NA,0,NA,NA,0
199.418608,0.46,-2.62502,0.421,17.198,0.089,3,17.713,0.1,3,NA,NA,0,17.31,0.055,4,16.92,0.196,4,NA,NA,0,NA,NA,0,NA,NA,0
199.420117,0.727,-2.914654,0.374,NA,NA,0,NA,NA,0,NA,NA,0,17.84,0.061,2,17.165,0.007,2,NA,NA,0,NA,NA,0,NA,NA,0
199.420402,0.27,-3.406714,0.49,NA,NA,0,NA,NA,0,NA,NA,0,17.638,0.099,3,16.425,0.074,3,15.744,0.075,3,NA,NA,0,NA,NA,0
199.420478,0.338,-3.306847,0.285,13.548,0.025,4,14.522,0.091,4,NA,NA,0,14.031,0.068,4,13.219,0.07,4,12.902,0.055,4,12.839,0.168,3,NA,NA,0
199.42119,0.535,-3.238335,0.504,16.857,0.034,3,17.43,0.132,3,NA,NA,0,17.32,0.097,4,17.039,0.077,4,NA,NA,0,NA,NA,0,NA,NA,0
199.421399,0.481,-2.988363,0.31,16.405,0.042,4,16.934,0.158,4,NA,NA,0,16.653,0.085,4,16.266,0.061,4,15.989,0.11,3,NA,NA,0,NA,NA,0
199.422172,0.263,-3.204799,0.295,14.601,0.042,4,15.56,0.095,4,NA,NA,0,15.075,0.069,4,14.299,0.064,4,13.961,0.067,4,13.585,0.19,1,NA,NA,0
199.424358,0.726,-3.122236,0.585,NA,NA,0,NA,NA,0,NA,NA,0,17.648,0.092,3,16.862,0.185,3,NA,NA,0,NA,NA,0,NA,NA,0
199.42555,0.574,-3.541281,0.191,16.208,0.102,3,17.51,0.186,3,NA,NA,0,16.877,0.138,4,15.567,0.091,4,14.927,0.065,4,NA,NA,0,NA,NA,0
199.426262,0.347,-2.419736,0.357,16.786,0.138,3,17.396,0.188,3,NA,NA,0,17.071,0.098,4,16.524,0.053,4,16.16,0.209,1,NA,NA,0,NA,NA,0
199.427639,0.783,-2.619789,0.592,17.061,0.056,2,18.125,0.071,2,NA,NA,0,17.558,0.106,2,16.705,0.082,2,16.097,0.008,2,NA,NA,0,NA,NA,0
199.428271,0.207,-2.437379,0.359,14.445,0.024,4,15.14,0.026,4,NA,NA,0,14.709,0.011,4,14.268,0.02,4,14.104,0.075,4,NA,NA,0,NA,NA,0
199.429358,0.164,-3.373232,0.25,15.048,0.075,4,15.722,0.103,4,NA,NA,0,15.337,0.079,4,14.87,0.062,4,14.682,0.065,4,NA,NA,0,NA,NA,0
199.432132,0.402,-3.632384,0.701,16.936,0.155,2,17.235,0.244,2,NA,NA,0,17.351,0.169,4,16.835,0.017,4,NA,NA,0,NA,NA,0,NA,NA,0
199.434211,0.288,-2.986306,0.305,15.821,0.072,4,16.718,0.122,4,NA,NA,0,16.174,0.08,4,15.634,0.071,4,15.267,0.048,4,NA,NA,0,NA,NA,0
199.436758,0.877,-3.196572,0.647,17.014,0.108,3,17.723,0.193,3,NA,NA,0,17.566,0.091,4,16.778,0.105,4,15.999,0.194,1,NA,NA,0,NA,NA,0
199.437008,0.185,-3.269051,0.264,15.086,0.059,4,15.94,0.048,4,NA,NA,0,15.471,0.083,4,14.908,0.061,4,14.601,0.095,4,NA,NA,0,NA,NA,0
199.437409,0.223,-2.472488,0.295,13.584,0.012,4,14.783,0.014,4,NA,NA,0,14.159,0.035,4,13.19,0.004,4,12.726,0.054,4,12.46,0.057,4,NA,NA,0
199.438437,0.208,-2.668578,0.177,13.082,0.016,4,13.554,0.023,4,NA,NA,0,13.251,0.007,4,12.984,0.014,4,12.863,0.064,4,12.778,0.061,4,NA,NA,0
199.439237,0.55,-3.679739,0.494,16.006,0.074,4,17.529,0.094,4,NA,NA,0,16.788,0.094,4,15.47,0.093,4,14.741,0.155,4,NA,NA,0,NA,NA,0
199.44027,0.14,-3.028522,0.089,10.581,0.027,7,11.571,0.068,4,NA,NA,0,11.074,0.089,5,10.291,0.059,7,10.024,0.043,5,9.824,0.044,3,NA,NA,0
199.442388,0.579,-2.924312,0.485,16.895,0.024,2,17.674,0.188,2,NA,NA,0,17.205,0.245,3,16.957,0.064,3,NA,NA,0,NA,NA,0,NA,NA,0
199.442878,0.213,-2.888926,0.169,14.989,0.058,4,16.054,0.106,4,NA,NA,0,15.527,0.06,4,14.692,0.035,4,14.384,0.119,4,NA,NA,0,NA,NA,0
199.443024,0.684,-2.607706,0.377,16.673,0.176,4,17.176,0.088,4,NA,NA,0,17.049,0.086,4,16.686,0.157,4,15.92,0.188,1,NA,NA,0,NA,NA,0
199.443321,0.45,-3.056683,0.302,15.969,0.093,4,16.954,0.222,4,NA,NA,0,16.432,0.094,4,15.622,0.099,4,15.136,0.115,4,NA,NA,0,NA,NA,0
199.444738,0.633,-3.46082,0.528,16.892,0.235,4,17.381,0.212,4,NA,NA,0,17.021,0.028,2,16.659,0.063,2,NA,NA,0,NA,NA,0,NA,NA,0
199.445209,0.77,-2.634837,0.185,17.72,0.287,1,17.932,0.209,1,NA,NA,0,18.068,0.155,1,16.889,0.153,1,NA,NA,0,NA,NA,0,NA,NA,0
199.44654,0.411,-3.58048,0.36,14.608,0.046,4,15.922,0.073,4,NA,NA,0,15.278,0.068,4,14.226,0.049,4,13.756,0.088,4,13.37,0.058,2,NA,NA,0
199.446742,0.444,-2.657177,0.298,NA,NA,0,NA,NA,0,NA,NA,0,17.714,0.147,4,16.398,0.145,4,15.3,0.086,4,NA,NA,0,NA,NA,0
199.44795,0.499,-3.662262,0.498,NA,NA,0,NA,NA,0,NA,NA,0,17.29,0.092,4,16.094,0.134,4,15.542,0.12,4,NA,NA,0,NA,NA,0
199.448616,0.306,-3.277609,0.319,13.95,0.048,4,14.581,0.07,4,NA,NA,0,14.244,0.075,4,13.825,0.053,4,13.662,0.069,4,13.551,0.349,2,NA,NA,0
199.449067,0.47,-3.45786,0.346,14.227,0.046,4,14.853,0.079,4,NA,NA,0,14.501,0.095,4,14.09,0.084,4,13.903,0.062,4,NA,NA,0,NA,NA,0
199.452307,0.474,-2.672688,0.33,16.564,0.115,4,17.275,0.044,4,NA,NA,0,16.907,0.038,4,16.415,0.106,4,15.863,0.189,1,NA,NA,0,NA,NA,0
199.453628,0.579,-3.378777,0.514,16.749,0.118,1,17.709,0.174,1,NA,NA,0,17.263,0.087,4,16.703,0.1,4,NA,NA,0,NA,NA,0,NA,NA,0
199.454283,0.332,-3.141603,0.378,15.292,0.021,4,15.918,0.094,4,NA,NA,0,15.519,0.098,4,15.184,0.085,4,14.952,0.1,4,NA,NA,0,NA,NA,0
199.455984,0.687,-3.114788,0.272,16.303,0.132,3,17.396,0.268,3,NA,NA,0,16.838,0.158,4,15.835,0.102,4,15.396,0.219,4,NA,NA,0,NA,NA,0
199.455997,0.432,-2.993786,0.496,16.899,0.095,3,17.426,0.263,3,NA,NA,0,17.206,0.096,4,16.54,0.105,4,NA,NA,0,NA,NA,0,NA,NA,0
199.45711,0.23,-3.215861,0.164,14.97,0.037,4,15.895,0.106,4,NA,NA,0,15.461,0.073,4,14.633,0.047,4,14.314,0.093,4,NA,NA,0,NA,NA,0
199.458103,0.242,-3.249187,0.152,15.218,0.009,4,15.852,0.129,4,NA,NA,0,15.559,0.07,4,15.097,0.079,4,14.866,0.098,4,NA,NA,0,NA,NA,0
199.460543,0.694,-2.93912,0.551,16.924,0.051,3,17.487,0.184,3,NA,NA,0,17.266,0.102,4,16.657,0.1,4,NA,NA,0,NA,NA,0,NA,NA,0
199.461481,0.372,-3.658813,0.318,14.086,0.035,4,14.939,0.081,4,NA,NA,0,14.503,0.084,4,13.883,0.057,4,13.685,0.087,4,13.536,0.214,2,NA,NA,0
199.462459,0.544,-3.400546,0.324,15.925,0.067,4,16.56,0.179,4,NA,NA,0,16.238,0.102,4,15.791,0.093,4,15.784,0.119,4,NA,NA,0,NA,NA,0
199.463663,0.938,-2.553454,0.516,17.406,0.222,1,18.053,0.229,1,NA,NA,0,17.971,0.124,2,16.853,0.004,2,NA,NA,0,NA,NA,0,NA,NA,0
199.46439,0.867,-3.594302,0.449,16.642,0.102,2,17.844,0.002,2,NA,NA,0,17.13,0.127,4,16.899,0.147,4,16.182,0.209,2,NA,NA,0,NA,NA,0
199.467612,0.298,-2.468652,0.358,14.464,0.006,4,15.061,0.019,4,NA,NA,0,14.716,0.014,4,14.325,0.034,4,14.22,0.06,4,13.671,0.207,1,NA,NA,0
199.4681,0.547,-3.485916,0.571,16.72,0.118,1,18.119,0.255,1,NA,NA,0,17.422,0.172,4,16.788,0.133,4,16.034,0.18,1,NA,NA,0,NA,NA,0
199.468567,0.467,-2.667602,0.333,16.488,0.046,4,17.233,0.064,4,NA,NA,0,16.779,0.077,4,16.429,0.137,4,16.009,0.239,2,NA,NA,0,NA,NA,0
199.469308,0.347,-2.629617,0.436,17.154,0.202,2,18.171,0.086,2,NA,NA,0,17.615,0.063,3,16.712,0.153,3,NA,NA,0,NA,NA,0,NA,NA,0
199.470355,0.417,-3.027507,0.236,15.897,0.042,4,16.824,0.054,4,NA,NA,0,16.327,0.052,4,15.596,0.069,4,15.277,0.095,4,NA,NA,0,NA,NA,0
199.473,0.217,-2.960639,0.218,15.2,0.019,4,15.98,0.093,4,NA,NA,0,15.573,0.074,4,15.005,0.065,4,14.685,0.08,4,NA,NA,0,NA,NA,0
199.475053,0.445,-3.092998,0.243,14.504,0.031,4,15.432,0.07,4,NA,NA,0,14.952,0.081,4,14.279,0.052,4,13.923,0.094,4,13.452,0.167,1,NA,NA,0
199.47631,0.453,-3.557138,0.528,16.535,0.083,4,17.301,0.086,4,NA,NA,0,16.957,0.051,4,16.512,0.1,4,16.34,0.222,1,NA,NA,0,NA,NA,0
199.477129,0.231,-3.276279,0.253,14.771,0.038,4,15.691,0.078,4,NA,NA,0,15.235,0.074,4,14.576,0.056,4,14.294,0.067,4,NA,NA,0,NA,NA,0
199.477158,0.879,-2.729655,0.408,17.099,0.237,1,17.432,0.235,1,NA,NA,0,17.121,0.121,2,16.973,0.055,2,NA,NA,0,NA,NA,0,NA,NA,0
199.478506,0.367,-2.556949,0.396,NA,NA,0,NA,NA,0,NA,NA,0,17.983,0.136,2,16.698,0.001,2,15.756,0.086,2,NA,NA,0,NA,NA,0
199.479416,0.475,-3.042574,0.671,NA,NA,0,NA,NA,0,NA,NA,0,18.601,0.27,1,16.67,0.136,1,15.56,0.151,1,NA,NA,0,NA,NA,0
199.481368,0.32,-2.472824,0.387,16.299,0.097,4,17.308,0.165,4,NA,NA,0,16.762,0.048,4,15.967,0.023,4,15.476,0.056,4,NA,NA,0,NA,NA,0
199.483935,0.124,-3.206404,0.66,NA,NA,0,NA,NA,0,NA,NA,0,18.066,0.18,1,17.406,0.277,1,NA,NA,0,NA,NA,0,NA,NA,0
199.483985,0.479,-3.418571,0.247,16.082,0.029,4,16.943,0.11,4,NA,NA,0,16.387,0.097,4,15.904,0.078,4,15.638,0.101,4,NA,NA,0,NA,NA,0
199.485786,0.252,-2.453646,0.079,17.202,0.174,1,17.881,0.197,1,NA,NA,0,17.728,0.014,2,17.031,0.014,2,NA,NA,0,NA,NA,0,NA,NA,0
199.487517,0.504,-2.741668,0.276,13.911,0.007,2,14.814,0.005,2,NA,NA,0,14.309,0,2,13.594,0.003,2,13.347,0.008,2,13.112,0.067,3,NA,NA,0
199.488237,0.326,-2.619985,0.139,14.988,0.032,4,15.632,0.014,4,NA,NA,0,15.243,0.035,4,14.802,0.02,4,14.646,0.06,4,NA,NA,0,NA,NA,0
199.488391,0.38,-3.098337,0.271,NA,NA,0,NA,NA,0,NA,NA,0,17.446,0.102,4,16.149,0.126,4,14.991,0.103,4,NA,NA,0,NA,NA,0
199.488778,0.547,-3.380611,0.206,15.206,0.051,4,15.959,0.093,4,NA,NA,0,15.547,0.073,4,15.055,0.033,4,14.946,0.083,4,NA,NA,0,NA,NA,0
199.488935,0.192,-3.223172,0.183,12.962,0.03,4,13.601,0.071,4,NA,NA,0,13.254,0.073,4,12.849,0.06,4,12.662,0.061,4,12.629,0.12,3,NA,NA,0
199.490486,0.529,-3.280585,0.337,16.679,0.129,4,17.364,0.132,4,NA,NA,0,17.05,0.142,4,16.561,0.131,4,16.314,0.027,2,NA,NA,0,NA,NA,0
199.490506,0.429,-2.854135,0.323,16.289,0.054,4,17.003,0.14,4,NA,NA,0,16.555,0.085,4,16.103,0.103,4,15.961,0.071,3,NA,NA,0,NA,NA,0
199.493282,0.623,-3.489342,0.491,NA,NA,0,NA,NA,0,NA,NA,0,17.785,0.149,3,17.028,0.128,3,NA,NA,0,NA,NA,0,NA,NA,0
199.494288,0.694,-3.050176,0.414,16.676,0.133,1,17.828,0.221,1,NA,NA,0,17.397,0.15,4,16.132,0.073,4,15.382,0.191,4,NA,NA,0,NA,NA,0
199.497823,0.296,-3.56878,0.208,15.472,0.047,4,16.302,0.101,4,NA,NA,0,15.868,0.113,4,15.329,0.09,4,15.056,0.047,4,NA,NA,0,NA,NA,0
199.4987,0.518,-2.814357,0.574,16.963,0.126,4,17.775,0.22,4,NA,NA,0,17.233,0.131,4,16.747,0.215,4,NA,NA,0,NA,NA,0,NA,NA,0
199.498991,0.238,-2.598122,0.188,15.503,0.062,4,16.406,0.063,4,NA,NA,0,15.828,0.026,4,15.268,0.041,4,15.088,0.144,4,NA,NA,0,NA,NA,0
199.500149,0.127,-3.04302,0.157,12.2,0.041,4,12.735,0.06,4,NA,NA,0,12.438,0.065,4,12.117,0.064,4,11.968,0.077,4,11.9,0.091,3,NA,NA,0
199.500499,0.165,-3.537447,0.104,10.535,0.035,7,11.631,0.068,4,NA,NA,0,11.029,0.079,7,10.227,0.053,7,9.942,0.043,3,9.736,0.024,3,NA,NA,0
199.501501,0.454,-2.975069,0.295,16.346,0.018,2,17.398,0.068,2,NA,NA,0,17.209,0.071,4,15.805,0.085,4,15.21,0.11,4,NA,NA,0,NA,NA,0
199.501977,0.274,-2.609793,0.259,13.869,0.014,4,14.487,0.026,4,NA,NA,0,14.134,0.01,4,13.719,0.013,4,13.538,0.085,4,13.353,0.117,2,NA,NA,0
199.502641,0.014,-3.444893,0.171,NA,NA,0,NA,NA,0,NA,NA,0,17.876,0.137,1,17.176,0.181,1,NA,NA,0,NA,NA,0,NA,NA,0
199.502866,0.341,-2.874973,0.138,15.735,0.055,4,16.972,0.198,4,NA,NA,0,16.326,0.058,4,15.341,0.09,4,14.974,0.21,4,NA,NA,0,NA,NA,0
199.503809,0.228,-3.605556,0.191,NA,NA,0,NA,NA,0,NA,NA,0,17.764,0.044,2,16.563,0.058,2,16.187,0.213,1,NA,NA,0,NA,NA,0
199.504068,0.559,-3.254093,0.433,16.882,0.091,2,17.579,0.145,2,NA,NA,0,17.321,0.111,3,16.879,0.099,3,NA,NA,0,NA,NA,0,NA,NA,0
199.505647,0.285,-3.263353,0.171,15.63,0.072,4,16.344,0.087,4,NA,NA,0,15.972,0.114,4,15.557,0.071,4,15.302,0.131,4,NA,NA,0,NA,NA,0
199.505676,0.623,-3.481943,0.371,16.26,0.092,4,16.808,0.038,4,NA,NA,0,16.499,0.122,4,16.205,0.108,4,15.839,0.091,2,NA,NA,0,NA,NA,0
199.507309,0.638,-2.900061,0.547,16.826,0.089,3,17.544,0.102,3,NA,NA,0,17.155,0.102,4,16.687,0.099,4,NA,NA,0,NA,NA,0,NA,NA,0
199.507902,0.143,-2.651438,0.134,10.031,0.028,8,10.646,0.048,8,NA,NA,0,10.507,0.274,6,9.866,0.025,4,9.731,0.038,4,9.687,0.077,4,NA,NA,0
199.508252,0.058,-2.965437,0.159,NA,NA,0,NA,NA,0,NA,NA,0,17.832,0.14,1,17.274,0.225,1,NA,NA,0,NA,NA,0,NA,NA,0
199.509497,0.604,-3.522897,0.484,16.44,0.073,3,17.741,0.117,3,NA,NA,0,17.092,0.13,4,16.109,0.169,4,15.693,0.062,2,NA,NA,0,NA,NA,0
199.510551,0.198,-3.541489,0.171,15.18,0.046,4,15.854,0.089,4,NA,NA,0,15.497,0.077,4,14.983,0.053,4,14.784,0.075,4,NA,NA,0,NA,NA,0
199.512132,0.506,-3.469968,0.326,14.514,0.048,4,15.704,0.052,4,NA,NA,0,15.087,0.092,4,14.182,0.068,4,13.743,0.033,4,13.636,0.113,2,NA,NA,0
199.512299,0.227,-3.36237,0.158,14.704,0.029,4,15.372,0.096,4,NA,NA,0,15.037,0.066,4,14.6,0.048,4,14.425,0.095,4,NA,NA,0,NA,NA,0
199.512478,0.992,-3.279674,0.276,17.204,0.101,2,17.52,0.228,1,NA,NA,0,17.729,0.125,1,16.909,0.15,1,NA,NA,0,NA,NA,0,NA,NA,0
199.513302,0.546,-2.847568,0.453,17.024,0.168,1,17.759,0.213,1,NA,NA,0,18.146,0.193,1,17.272,0.224,1,NA,NA,0,NA,NA,0,NA,NA,0
199.513615,0.942,-2.429414,0.319,17.411,0.215,1,18.767,0.428,1,NA,NA,0,18.608,0.238,1,17.545,0.251,1,NA,NA,0,NA,NA,0,NA,NA,0
199.513921,0.266,-2.664385,0.173,NA,NA,0,NA,NA,0,NA,NA,0,17.591,0.115,3,16.071,0.062,3,15.134,0.121,3,NA,NA,0,NA,NA,0
199.514583,0.876,-3.661281,0.698,NA,NA,0,NA,NA,0,NA,NA,0,17.598,0.02,2,17.157,0.051,2,NA,NA,0,NA,NA,0,NA,NA,0
199.517612,0.294,-2.930562,0.292,14.46,0.052,4,15.589,0.086,4,NA,NA,0,15.026,0.072,4,14.028,0.076,4,13.595,0.106,4,13.202,0.076,2,NA,NA,0
199.51768,0.223,-2.819416,0.241,12.989,0.037,4,13.839,0.059,4,NA,NA,0,13.378,0.052,4,12.789,0.058,4,12.498,0.075,4,12.432,0.085,4,NA,NA,0
199.518759,0.419,-2.654771,0.359,15.227,0.041,4,16.015,0.032,4,NA,NA,0,15.593,0.031,4,14.952,0.016,4,14.722,0.13,4,NA,NA,0,NA,NA,0
199.518822,0.398,-3.052358,0.504,17.653,0.332,1,18.069,0.268,1,NA,NA,0,17.875,0.116,2,17.029,0.078,2,NA,NA,0,NA,NA,0,NA,NA,0
199.519951,0.689,-3.165651,0.25,NA,NA,0,NA,NA,0,NA,NA,0,17.765,0.171,4,16.601,0.044,4,16.527,0.281,2,NA,NA,0,NA,NA,0
199.520125,0.508,-3.675853,0.246,15.136,0.048,4,16.126,0.079,4,NA,NA,0,15.58,0.084,4,14.857,0.068,4,14.551,0.059,4,NA,NA,0,NA,NA,0
199.520992,0.357,-3.40261,0.346,16.118,0.079,4,16.871,0.196,4,NA,NA,0,16.507,0.132,4,15.958,0.109,4,15.708,0.15,3,NA,NA,0,NA,NA,0
199.521032,0.813,-2.473253,0.583,17.674,0.151,2,18.294,0.022,2,NA,NA,0,18.179,0.023,2,17.443,0.131,2,NA,NA,0,NA,NA,0,NA,NA,0
199.52212,0.326,-2.589786,0.273,14.741,0.043,4,15.326,0.012,4,NA,NA,0,14.994,0.01,4,14.614,0.035,4,14.452,0.054,4,NA,NA,0,NA,NA,0
199.524368,0.236,-3.586471,0.182,15.28,0.036,4,16.177,0.129,4,NA,NA,0,15.75,0.1,4,15.022,0.081,4,14.753,0.058,4,NA,NA,0,NA,NA,0
199.524544,0.368,-3.182732,0.197,15.578,0.031,4,16.331,0.156,4,NA,NA,0,15.942,0.068,4,15.367,0.064,4,15.141,0.07,4,NA,NA,0,NA,NA,0
199.525524,0.662,-2.805636,0.304,16.829,0.079,2,17.811,0.042,2,NA,NA,0,17.171,0.153,4,16.641,0.028,4,16.176,0.264,1,NA,NA,0,NA,NA,0
199.52676,0.264,-3.19367,0.713,NA,NA,0,NA,NA,0,NA,NA,0,17.881,0.147,1,17.436,0.248,1,NA,NA,0,NA,NA,0,NA,NA,0
199.527345,0.619,-2.801378,0.338,NA,NA,0,NA,NA,0,NA,NA,0,17.519,0.122,3,16.764,0.134,3,NA,NA,0,NA,NA,0,NA,NA,0
199.527753,0.246,-3.047383,0.276,14.165,0.03,4,14.776,0.066,4,NA,NA,0,14.453,0.06,4,14.06,0.081,4,13.89,0.087,4,NA,NA,0,NA,NA,0
199.528664,0.775,-3.649356,0.418,NA,NA,0,NA,NA,0,NA,NA,0,17.663,0.115,1,17.204,0.18,1,NA,NA,0,NA,NA,0,NA,NA,0
199.528813,0.19,-2.745549,0.341,15.035,0.026,2,15.722,0.039,2,NA,NA,0,15.363,0.054,2,14.773,0.013,2,14.654,0.045,2,NA,NA,0,NA,NA,0
199.52954,0.96,-2.912322,0.561,17.058,0.177,1,17.717,0.189,1,NA,NA,0,17.457,0.048,4,16.822,0.096,4,16.089,0.22,1,NA,NA,0,NA,NA,0
199.530277,0.231,-3.300219,0.253,13.23,0.042,4,14.264,0.075,4,NA,NA,0,13.719,0.074,4,12.943,0.067,4,12.577,0.071,4,12.392,0.06,3,NA,NA,0
199.530906,0.398,-3.590217,0.227,16.037,0.057,4,16.647,0.132,4,NA,NA,0,16.386,0.041,4,16.004,0.069,4,15.689,0.047,3,NA,NA,0,NA,NA,0
199.533434,0.32,-3.47059,0.178,15.275,0.041,4,16.1,0.095,4,NA,NA,0,15.699,0.091,4,15.083,0.054,4,14.796,0.076,4,NA,NA,0,NA,NA,0
199.535152,0.324,-2.497229,0.242,13.98,0.015,4,14.958,0.033,4,NA,NA,0,14.455,0.03,4,13.645,0.019,4,13.305,0.065,4,13.16,0.131,3,NA,NA,0
199.538614,0.322,-3.04946,0.319,14.553,0.021,4,15.256,0.075,4,NA,NA,0,14.865,0.08,4,14.397,0.044,4,14.192,0.069,4,NA,NA,0,NA,NA,0
